date,ticker,direction,signal_close,entry_open,stop,target,xgb_prob,gap_entropy,adx_at_entry,vix_z_at_entry,rr_ratio,outcome,bars_to_outcome,actual_rr,regime_flag
2025-05-15T00:00:00,AMZN,SHORT,205.1699981689453,206.85000610351562,213.95893369402205,190.3563995361328,0.4545781,0.3544855211664845,19.606219997047997,-0.9558546339552375,2.320125835774318,STOPPED,15,-1.0,RANGE_REGIME: cleared
2025-05-19T00:00:00,AMD,SHORT,114.73999786376953,114.3499984741211,119.72106879098075,99.84379989624023,0.5702352,0.10891666836614648,22.50751969819421,-0.9214153423912693,2.7008022092628865,STOPPED,13,-1.0,RANGE_REGIME: cleared
2025-05-19T00:00:00,AMZN,SHORT,206.16000366210938,204.6300048828125,211.54286084856307,190.59239959716797,0.5089729,0.3319898722490068,19.59296530404285,-0.9214153423912693,2.03065207132815,STOPPED,11,-1.0,RANGE_REGIME: cleared
2025-05-20T00:00:00,AMD,SHORT,113.51000213623047,113.8499984741211,118.87285450526646,100.18139999389649,0.63646156,0.10153476501687483,22.813012599833133,-0.9245132354185958,2.7212801632117922,STOPPED,9,-1.0,RANGE_REGIME: cleared
2025-05-21T00:00:00,SPY,SHORT,576.254150390625,576.0562657117097,585.3620854874711,549.2026257324219,0.48523575,0.03189692316480619,20.51209647777856,-0.556419090147341,2.885682360755877,STOPPED,3,-1.0,RANGE_REGIME: cleared
2025-05-21T00:00:00,QQQ,SHORT,510.5686340332031,511.1855674226468,521.3471040219331,473.0869921875,0.612787,0.09106891217913685,21.48334629070636,-0.556419090147341,3.7492927238802305,STOPPED,4,-1.0,RANGE_REGIME: cleared
2025-05-21T00:00:00,NVDA,SHORT,131.76895141601562,132.19884131725317,137.68540657596017,114.10911056518555,0.70449084,0.11752978802776187,23.82794439286096,-0.556419090147341,3.2970957054342516,STOPPED,4,-1.0,RANGE_REGIME: cleared
2025-05-21T00:00:00,AMD,SHORT,112.05999755859375,111.9000015258789,117.06857190813336,100.48739990234375,0.73055464,0.046433352227581215,23.079904491958967,-0.556419090147341,2.208077046356699,STOPPED,7,-1.0,RANGE_REGIME: cleared
2025-05-27T00:00:00,QQQ,SHORT,518.7091674804688,519.6645455027536,529.9241833674155,475.5085052490234,0.4538273,0.13968007958286507,20.821600220651966,-0.8182030138743025,4.303859535415077,STOPPED,6,-1.0,RANGE_REGIME: cleared
2025-05-27T00:00:00,NVDA,SHORT,135.4680633544922,135.9979578766118,141.54986486892793,115.04149032592774,0.4929028,0.14316554370948079,25.201081654037782,-0.8182030138743025,3.7746431234687297,STOPPED,1,-1.0,RANGE_REGIME: cleared
2025-05-27T00:00:00,AMD,SHORT,114.55999755859375,114.91999816894531,120.19678388323102,101.20159973144531,0.59269935,0.10233519888166244,22.755756974186053,-0.8182030138743025,2.599764170896785,STOPPED,8,-1.0,RANGE_REGIME: cleared
2025-05-27T00:00:00,AMZN,SHORT,206.02000427246094,205.9199981689453,212.53714043753487,191.26120025634765,0.6888792,0.02266977936767434,17.585343134635725,-0.8182030138743025,2.215276220095864,STOPPED,6,-1.0,RANGE_REGIME: cleared
2025-05-29T00:00:00,AMD,SHORT,113.02999877929688,111.58000183105469,116.35107231140137,101.55739974975586,0.56171787,0.4558715766875948,22.961574936413857,-0.7642604213035619,2.100703002100811,STOPPED,2,-1.0,RANGE_REGIME: cleared
2025-05-30T00:00:00,SPY,SHORT,582.7100830078125,581.0985818518681,591.1067212742071,552.410302734375,0.45382482,0.24152858307720398,18.343803038884182,-0.8342260377411237,2.866494750608517,STOPPED,2,-1.0,RANGE_REGIME: cleared
2025-05-30T00:00:00,QQQ,SHORT,516.609375,514.7484234216115,525.0411119136439,477.93459167480466,0.5994256,0.2712048819648615,20.959454417041695,-0.8342260377411237,3.5766973590334974,STOPPED,1,-1.0,RANGE_REGIME: cleared
2025-05-30T00:00:00,NVDA,SHORT,135.09817504882812,135.45808684638126,141.383834096931,116.17422378540039,0.5518737,0.0911054207179735,27.350656975524306,-0.8342260377411237,3.254250011961264,STOPPED,1,-1.0,RANGE_REGIME: cleared
2025-06-02T00:00:00,SPY,SHORT,585.9924926757812,585.6266685650614,595.8222971084995,552.9820690917969,0.46286428,0.053820729515777724,18.101531081183005,-0.8424954125087133,3.201823147458115,STOPPED,5,-1.0,RANGE_REGIME: cleared
2025-06-02T00:00:00,QQQ,SHORT,520.689697265625,521.0379136751978,531.444696881722,478.8235626220703,0.5403347,0.050190784605929684,20.834666567288245,-0.8424954125087133,4.056426487933613,STOPPED,5,-1.0,RANGE_REGIME: cleared
2025-06-02T00:00:00,NVDA,SHORT,137.34764099121094,138.74729436292043,144.6730415958223,116.55113525390625,0.497542,0.3542979433728073,27.372306485623152,-0.8424954125087133,3.7457147996075766,STOPPED,4,-1.0,RANGE_REGIME: cleared
2025-06-02T00:00:00,AMD,SHORT,114.62999725341797,114.5,119.45428466796875,101.79719970703125,0.5582551,0.03935903832649591,21.892318008924704,-0.8424954125087133,2.5640029074423123,STOPPED,4,-1.0,RANGE_REGIME: cleared
2025-06-03T00:00:00,QQQ,SHORT,524.7598876953125,525.4664906934179,535.5619223247653,479.7625366210938,0.48987204,0.10498852707465796,21.151585406864747,-0.9120364265023486,4.527191678502237,STOPPED,13,-1.0,RANGE_REGIME: cleared
2025-06-03T00:00:00,AMD,SHORT,117.30999755859375,117.41000366210938,122.39321735927037,102.014599609375,0.5192826,0.03010289431474709,22.10588527464342,-0.9120364265023486,3.089452908974254,STOPPED,4,-1.0,RANGE_REGIME: cleared
2025-06-04T00:00:00,AMD,SHORT,118.58000183105469,118.94999694824219,123.68035343715123,102.10919967651367,0.5201204,0.11732576119421555,22.55276835137431,-0.8952617338594893,3.5601539358004084,STOPPED,3,-1.0,RANGE_REGIME: cleared
2025-06-06T00:00:00,AMZN,SHORT,213.57000732421875,214.75,220.99642889840263,192.68399993896483,0.45352712,0.2833601474475293,19.39540073035818,-0.9584895994206696,3.5325784412079084,STOPPED,13,-1.0,RANGE_REGIME: cleared
2025-06-09T00:00:00,QQQ,SHORT,528.1435546875,528.6113236327552,538.4998924933412,483.0279272460937,0.4590105,0.07095601272288109,22.04230626240947,-0.8861680352273558,4.609706119188651,STOPPED,9,-1.0,RANGE_REGIME: cleared
2025-06-09T00:00:00,AMZN,SHORT,216.97999572753906,216.77999877929688,222.9846420288086,192.9963998413086,0.70018417,0.04835014847741483,20.74990179357469,-0.8861680352273558,3.8331936231563275,STOPPED,12,-1.0,RANGE_REGIME: cleared
2025-06-09T00:00:00,GOOGL,SHORT,175.69395446777344,175.80372221831115,181.68182727704786,160.00744445800783,0.683514,0.028011004254142487,18.295589812376914,-0.8861680352273558,2.687307831768866,TIME_EXIT,15,-0.4141637436224743,RANGE_REGIME: cleared
2025-06-10T00:00:00,AMZN,SHORT,217.61000061035156,217.41000366210938,223.6789332798549,193.49419982910158,0.6980915,0.047854329312308846,22.007651356796423,-0.8971425892282567,3.8149740531954683,STOPPED,12,-1.0,RANGE_REGIME: cleared
2025-06-10T00:00:00,GOOGL,SHORT,178.19833374023438,179.36569688795734,185.30866600920635,160.49547668457032,0.7046666,0.2946413965577596,19.63884898050683,-0.8971425892282567,3.175217608975419,TIME_EXIT,15,0.04029571413657482,RANGE_REGIME: cleared
2025-06-11T00:00:00,QQQ,SHORT,529.8453369140625,528.5317277617894,538.0630997227651,485.5907238769531,0.48351744,0.20672928687256442,22.982699745724005,-0.847043389951118,4.505228005018569,STOPPED,7,-1.0,RANGE_REGIME: cleared
2025-06-11T00:00:00,AMZN,SHORT,213.1999969482422,211.77999877929688,218.2749982561384,193.9529998779297,0.6211642,0.32794417628710487,22.908942225846108,-0.847043389951118,2.7447267647874156,STOPPED,10,-1.0,RANGE_REGIME: cleared
2025-06-11T00:00:00,GOOGL,SHORT,176.95114135742188,175.7837409838909,181.09081238585185,160.95238677978514,0.67078847,0.3299560958703949,20.886159753841632,-0.847043389951118,2.7946400341675606,TIME_EXIT,15,-0.11468448994795698,RANGE_REGIME: cleared
2025-06-13T00:00:00,AMZN,SHORT,212.10000610351562,212.30999755859375,218.4364286150251,194.69620025634765,0.53328633,0.05141446622279744,23.279834232299166,-0.38972939437165854,2.875050276417558,STOPPED,8,-1.0,RANGE_REGIME: cleared
2025-06-13T00:00:00,GOOGL,SHORT,174.27716064453125,174.33701609632743,179.49333789098455,161.68353454589842,0.5055604,0.01741225262304308,21.454232904800186,-0.38972939437165854,2.4539743744349582,HIT,4,2.4539743744349516,RANGE_REGIME: cleared
2025-06-16T00:00:00,AMZN,SHORT,216.10000610351562,215.1999969482422,221.42928423200334,195.4500003051758,0.69233406,0.21672041622312788,23.738063607522022,-0.603374459272379,3.1705066315614863,STOPPED,7,-1.0,RANGE_REGIME: cleared
2025-06-16T00:00:00,GOOGL,SHORT,176.3724365234375,175.30483777675101,180.36749678095063,162.20699951171875,0.6909657,0.31631561965783633,21.435035057202928,-0.603374459272379,2.587146053914994,HIT,3,2.5871460539149966,RANGE_REGIME: cleared
2025-06-17T00:00:00,AMZN,SHORT,214.82000732421875,215.08999633789062,221.27642713274275,196.32640045166016,0.6212669,0.06546319419669401,24.218012866914965,-0.2952112752575842,3.0330244543985043,STOPPED,6,-1.0,RANGE_REGIME: cleared
2025-06-17T00:00:00,GOOGL,SHORT,175.5542755126953,175.6141436330853,180.6152336483708,162.8161471557617,0.60568976,0.017956521540402857,21.47502691854854,-0.2952112752575842,2.5590414166126405,HIT,2,2.5590414166126423,RANGE_REGIME: cleared
2025-06-26T00:00:00,QQQ,SHORT,544.1992797851562,545.2354314727291,553.3150320894094,502.60943908691405,0.53872764,0.1923644008035061,22.31481596799857,-0.9147122268547374,5.275754880484303,STOPPED,4,-1.0,RANGE_REGIME: cleared
2025-06-30T00:00:00,AMZN,SHORT,219.38999938964844,219.5,226.44928741455078,201.84840087890626,0.5437845,0.023743573360033462,23.53832306999617,-0.8646285229802868,2.540058867637838,STOPPED,7,-1.0,RANGE_REGIME: cleared
2025-11-11T00:00:00,AMZN,SHORT,249.10000610351562,250.24000549316406,258.1921533857073,228.24940002441406,0.4543443,0.21503612704136546,25.394662388412776,0.2141227538496479,2.7653667620254723,HIT,4,2.7653667620254807,RANGE_REGIME: cleared
2025-11-14T00:00:00,AMD,SHORT,246.80999755859375,242.75,260.75642830984935,208.0481997680664,0.57582927,0.3382123446746771,27.689507321478526,1.3637612451362282,1.9271895366918526,HIT,3,1.92718953669185,RANGE_REGIME: cleared
2025-11-24T00:00:00,MSFT,LONG,472.92059326171875,472.9904142849383,456.779555470472,509.98582275390623,0.8237387,0.006460579049388827,22.930836690920028,0.9549882371404862,2.2821374791046805,TIME_EXIT,15,0.1261698607368571,RANGE_REGIME: cleared
2025-12-10T00:00:00,MSFT,LONG,477.4701843261719,475.5445986070271,463.0972977354623,504.29437438964845,0.5394297,0.23204858696036412,22.315629591106102,-0.8812410258426918,2.309719679733832,TIME_EXIT,15,-0.3029898036985425,RANGE_REGIME: cleared
2025-12-12T00:00:00,MSFT,LONG,477.4402770996094,479.0066832317436,467.88920449052824,502.8673205566406,0.5840652,0.21134370956705395,22.265655884014002,-0.8823486598929329,2.1462273848511693,TIME_EXIT,15,0.30243685652205327,RANGE_REGIME: cleared
2025-12-15T00:00:00,MSFT,LONG,473.73870849609375,470.8353364785088,459.7905482305583,502.0379443359375,0.5993373,0.39430887479310056,22.56760727439925,-0.6040642572124078,2.825097879374793,TIME_EXIT,15,0.5600716916810005,RANGE_REGIME: cleared
2025-12-16T00:00:00,MSFT,LONG,475.3051452636719,475.8239455574328,465.5541707871652,501.0164239501953,0.5646756,0.07577580405116532,22.98550282819635,-0.6151395742567456,2.453070194460171,TIME_EXIT,15,0.23025067352474712,RANGE_REGIME: cleared
2025-12-17T00:00:00,MSFT,LONG,475.0357360839844,477.10104539067044,467.05682565270433,500.08093627929685,0.4949456,0.3084325155013392,23.052343341876078,-0.18647541175834362,2.2878721780413462,TIME_EXIT,15,-0.10032861317789567,RANGE_REGIME: cleared
2026-01-05T00:00:00,MSFT,LONG,471.773193359375,472.72102257015473,463.403707279764,493.14796264648436,0.4718186,0.1525915751327942,16.00036854884936,-0.9761595582217287,2.1923632977620233,STOPPED,6,-1.0,RANGE_REGIME: cleared
2026-01-20T00:00:00,MSFT,LONG,453.48492431640625,451.56931960591265,439.38284883646384,482.4929150390625,0.49071625,0.23578664570746438,20.255072640657776,1.097161745796659,2.5375349449550715,HIT,5,2.5375349449550675,RANGE_REGIME: cleared
2026-01-21T00:00:00,MSFT,LONG,443.0986328125,446.600636936346,433.3633485028335,481.4540588378906,0.45183063,0.39683400510259365,22.567995910834654,-0.0742724254049337,2.632972914098257,HIT,3,2.63297291409826,RANGE_REGIME: cleared
2026-01-22T00:00:00,MSFT,LONG,450.1126403808594,450.8409629929935,437.25091290460495,480.5610595703125,0.5619658,0.08038851300001097,24.688523866267552,-0.5324877183927974,2.1869011802033054,HIT,2,2.1869011802033036,RANGE_REGIME: cleared
2026-01-26T00:00:00,AMD,SHORT,251.30999755859375,252.16000366210938,266.2792876107352,221.26480010986327,0.66078866,0.09030267823160594,21.864281763101886,-0.34544060606217514,2.188156542829,HIT,6,2.1881565428290024,RANGE_REGIME: cleared
2026-01-27T00:00:00,AMD,SHORT,252.02999877929688,254.1300048828125,267.8121457781111,221.12759979248048,0.6585624,0.23022779690536896,22.788890224892857,-0.2683072825155345,2.412079026438932,HIT,5,2.4120790264389274,RANGE_REGIME: cleared
2026-01-28T00:00:00,AMD,SHORT,252.74000549316406,254.66000366210938,268.58107103620256,221.2231997680664,0.62557155,0.20688049098717687,23.75992449909306,-0.2647289326740458,2.401885070699978,HIT,4,2.4018850706999793,RANGE_REGIME: cleared
2026-02-05T00:00:00,TSLA,LONG,397.2099914550781,400.8699951171875,378.96249498639787,444.6860009765625,0.46534428,0.2505993591413109,23.999125116692714,1.7092093631634628,2.0000459019874373,TIME_EXIT,15,0.11183440339630127,RANGE_REGIME: cleared
2026-02-06T00:00:00,AMZN,LONG,210.32000732421875,208.97000122070312,199.03464290073939,233.30139984130858,0.4535788,0.20381843211476952,14.035185305164179,1.1715389803751846,2.448970418280222,STOPPED,3,-1.0,RANGE_REGIME: cleared
2026-02-11T00:00:00,AMZN,LONG,204.0800018310547,203.9600067138672,193.40429360525948,231.85559997558593,0.46329027,0.017051683190828122,20.796764564318508,0.21112832603861192,2.642700969105646,TIME_EXIT,15,0.87630270971054,RANGE_REGIME: cleared
2026-02-12T00:00:00,AMZN,LONG,199.60000610351562,198.8800048828125,188.26857539585657,231.17,0.72610295,0.10177722354771129,23.20768224266349,1.3407013793549551,3.042944888516662,TIME_EXIT,15,1.3768173862259434,RANGE_REGIME: cleared
2026-02-13T00:00:00,AMZN,LONG,198.7899932861328,198.1300048828125,187.46821812220983,230.45739990234375,0.51933354,0.09285334880628471,25.463239318855134,1.2948559431418398,3.0320804331772138,TIME_EXIT,15,1.5194448465340034,RANGE_REGIME: cleared
